Book Name,Authors,Info,Image URL
Made at Home Vegetables,James Strawbridge,"{"""": """"}",https://i.thriftbooks.com/api/imagehandler/m/56C1F19D2F92B4DEFEB16325FC50E576F8FBC09E.jpeg
Grow the Best Blueberries,Robert E. Gough,"{"""": """"}",https://i.thriftbooks.com/api/imagehandler/m/C0BA4A850AB37085E95BDB88C57A78D827A63101.jpeg
The Self-Sufficiency Bible: 100s of Ways to Live More Sustainably Wherever You Are,Simon Dawson,"{""Format:"": ""Paperback"", ""Language:"": ""English"", ""ISBN:"": ""1786784831"", ""ISBN13:"": ""9781786784834"", ""Release Date:"": ""February 2021"", ""Publisher:"": ""Watkins Publishing"", ""Length:"": ""368 Pages"", ""Weight:"": ""1.22 lbs."", ""Dimensions:"": ""1.2\"" x 6.0\"" x 8.2\""""}",https://i.thriftbooks.com/api/imagehandler/m/0986EB260137984653B1899595AD619A127F7F89.jpeg
"The Grow Your Own Food Handbook: A Back to Basics Guide to Planting, Growing, and Harvesting Fruits and Vegetables",Monte Burch,"{""Format:"": ""Paperback"", ""Language:"": ""English"", ""ISBN:"": ""1628738030"", ""ISBN13:"": ""9781628738032"", ""Release Date:"": ""April 2014"", ""Publisher:"": ""Skyhorse Publishing"", ""Length:"": ""240 Pages"", ""Weight:"": ""1.94 lbs."", ""Dimensions:"": ""0.7\"" x 7.0\"" x 10.0\""""}",https://i.thriftbooks.com/api/imagehandler/m/681642CC7777E7EB45FD8172987086B9257C675E.jpeg
